Title ID	Region	Name	PKG direct link	zRIF	Content ID	Last Modification Date	Original Name	File Size	SHA256	Required FW	App Version
PCSG90087	JP	Conception II: Children of the Seven Stars (DEMO)	http://ares.dl.playstation.net/cdn/JP0365/PCSG90087_00/mdSIEgyvlkPxPQQDLnDRfVbfLkejlqMvTmajVKGWBxLOaQupQErVIwwyICxRZZuoIIDKxODlVXrdoRkpPRfcdoQQbMjYFndiWuiHi.pkg	KO5ifR1dg/J5YXyvAANjM1OwLZZA95iD7Ada7uwaEOLp72cUEuTp6IPPf54zlmReklFnZt5y53D97xm7RmN8cAMAaJYVTwAA	JP0365-PCSG90087_00-CONCEPTION2TRIAL	2019-10-30 12:10:54	CONCEPTIONⅡ 七星の導きとマズルの悪夢 体験版	252164688	d5f180800f577c69b62a667438881d1641b0b564502516af46bb9d65ea2347e5	2.11	1
PCSG90092	JP	Conception II: Children of the Seven Stars Prologue(DEMO)	http://ares.dl.playstation.net/cdn/JP0365/PCSG90092_00/KoYWEvChRsuycCFXSsNbjjhNHjqiRGfANADbHAWPMEtyUEUnyovLyXkrKMfSTbbsiOxaBbJyYRYzXalgAkqCXVvuchysrgkDjYpxZ.pkg	KO5ifR1dg/J5YXyvAANjM1OwLZZAlxqB7Ada7uwaEOLp72cUEuTp6IPPf/cXeTB+kfJYvOqB+SuJL8XqozE+uAEASWgVNwAA	JP0365-PCSG90092_00-CONCEPTION2TRIAL	2019-10-30 12:10:54	CONCEPTIONⅡ 七星の導きとマズルの悪夢 序盤まるごと体験版	640862752	5b4661825135126595b736ec93cfdb089eed708a6bf48de4e287bc8b1650417b	2.12	1
PCSG90094	JP	God Eater 2 (DEMO)	http://zeus.dl.playstation.net/cdn/JP0700/PCSG90094_00/WYAGBwFmrGxTlnhDPSPhCvextKVVXmaeuunrQehJkRPoUJZZMjtjFyYKTgQtiWWTmawUkBLQnspZrCtoCSGBKCZWFzomdfOaxDeVF.pkg	KO5ifR1dg/J5YXyvAJBLwLZYAl1qArLfxT/cz8ff0cXRycfVxdXXH5//5GN3mW57xywT7/L9itm38I+jMT64AQAUSBUf	JP0700-PCSG90094_00-DOWNLOADABLEDEMO	2018-07-23 21:11:15	GOD EATER 2 体験版	1670415232	351cebaf6381b36137244fb42077b4b6e928cf5e4f9402352e3b23e002b2b9dc	2.12	1
PCSG90096	JP	bitter smile. (DEMO)	http://ares.dl.playstation.net/cdn/JP0741/PCSG90096_00/xGMrXOkORxWRyqzLMihZPqsXAbAXLzvAdJFqtPJLAZTgOcqJobxQAhLNbgiFydVlcmVOrpZKklOYxizQCRpiLfjeROuWivGXfwgkq.pkg	KO5ifR1dg/J5YXyvAANzE7Cp7pZAl5qB7HfyDAlxDQr29fRx9Qrwc/HF57+irxLtG9gk4iZrvSkKWB7cMhrjgxsAAOOtFF0A	JP0741-PCSG90096_00-BITTERSMILEJPNDM	2018-08-16 16:07:38	bitter smile. 体験版	247400656	280a734a0b40eedac2b3aad36d506cd4ab1a38cd069407e514387a49d81b9302	2.61	1
PCSG90102	JP	Steins;Gate Senkeikousoku no Phenogram (DEMO)	http://ares.dl.playstation.net/cdn/JP0745/PCSG90102_00/PPBVWhdCnFLXLRSENbmnnXGOBdLNAdpbdUpRBMXEdTGUaobAjCRLzVKQxgQtbZuIOVDcQeWpjndoaxtpJMFsZgVpPEbsjLPgUwyhp.pkg	KO5ifR1dg/J5YXyvAANzE1OwLZYGhgZGIPuD3d1cjEKCPB19DAzCPEMc8flv9YP63Sdt7V0f21uI5vx5cX40xgc3AAAf1RXA	JP0745-PCSG90102_00-SGFD2TRIAL00VITA	2019-10-30 12:10:54	STEINS;GATE 線形拘束のフェノグラム 体験版	700245504	c545d2e56f0b8788590bb5a7e34e17b199ad727a70a5d9178c223b610c4b0ab3	2.61	1
PCSG90106	JP	God Eater 2 Early trial version <Prelude Edition> (DEMO)	http://ares.dl.playstation.net/cdn/JP0700/PCSG90106_00/CRFgGIkyJLZZIRjjKurNTkOQTbgHtBQiyLXGQcDwlRoYfGGWzNwOHcHLXgpygBzKlPaRvdHIbfDtzJrWkUjJqlfbAhtSWxUZvdWSr.pkg	KO5ifR1dg/J5YXyvAJBLwLZYGhgamIHsd/EP9/Pxd3RxdPJxdXH19cfnP6180WUFXEx7/5xN/Hmv+dnl0Rgf3AAANm0V0wAA	JP0700-PCSG90106_00-DOWNLOADABLEDEMO	2018-05-20 09:25:52	GOD EATER 2 序盤まるごと体験版	2249967536	0f0df5ac3f600e2154a229a217ba443287ec2142bf291387e9e8687e60a3a3f3	2.61	1
PCSG90109	JP	Damascus Gear Tokyo Tokyo Battle (DEMO)	http://zeus.dl.playstation.net/cdn/JP0036/PCSG90109_00/vLMKnTUEEGmZoOrAIkiemTPmmVHrMuputseBBVFrnLgzNlKyFjgrphvFgIpNjcgZPCRkWKzFzkETSaacuOhhjBJhfUqTWvsdsOQSG.pkg	KO5ifR1dQ+d7BQDtNwPbYmlgaGAJst/F3dUxKMo1yB9qKT7/tfvztq0MFr7FeWRlrU8Mp+xojA9uAACdZxJ4	JP0036-PCSG90109_00-DGEARZERO0000000	2018-05-20 09:25:52	ダマスカスギヤ 東京始戦 体験版	193866176	c82704a1427a68e612ef62547e57c1233bbf35e5c4e1594edbcc106ca110d7b3	3	1
PCSG90112	JP	Magical Beat (DEMO)	http://zeus.dl.playstation.net/cdn/JP0036/PCSG90112_00/vhnYfpqIEYxwyddUgvumSldMJiuqjGRdCDMwpCKrNWQwEwMVCKEscfOEkxCNMomXWGkCiBbXynbGUwxVhqTHQyMOJeBMAxKIgnvCr.pkg	KO5ifR1dQ+d7BQDtNwPbYmlgaGgEst/X0d3T2dHHydUxxMXV198An/+CZ1vn3XVpF112ae82zewPzaMxPrgBAPLdFREA	JP0036-PCSG90112_00-MAGICALBEATDEMO0	2018-05-20 09:25:52	マジカルビート 体験版	219699888	f9490ef249eaea3e330e1d1a7ee3a4ee87d58bc540290553d57949ac3062fbc5	3	1
PCSG90115	JP	Robotics;Notes Elite (DEMO)	http://ares.dl.playstation.net/cdn/JP0745/PCSG90115_00/mfpeqNlpQSqwSmwrJsqvOlISjSFrEIrGbQNbOflrfddKbgbnooDlUdoqNBLtdcdlqacIWmRwBhOJfvNSIlhzBEHJuRMNppNegycES.pkg	KO5ifR1dg/J5YXyvAANzE1OwLZYGhoamIPvDPEMcg/yd/F19PENcQ4J88PlvruJ3tgl6grfu+mm3acwtNRqN8cENAD//E/gA	JP0745-PCSG90115_00-VITAROBOELITETRL	2019-10-30 12:10:53	ROBOTICS;NOTES ELITE 体験版	670851104	dbb19ec6320d0049c6905ab11a69b94d13834bbbe92383e7630fbdd4a0c0a7b7	3.12	1
PCSG90116	JP	Makai Senki Disgaea 4 Return (DEMO)	http://ares.dl.playstation.net/cdn/JP0404/PCSG90116_00/XufbNmgzpNlzSkYrKmNTgJLPSKxHfMpFyGodBhcCePzHOwQbuqWWoIrAJuDjHAtHqGDcGwOucndBEOUeqinDhlqAWWactgcsiEHbf.pkg	KO5ifR1dg/J5YXyvAKDNJmBbLA0MDc1A9rt4Brs7ujqaBEEtxee/3Jvyr55vXuTx+JLqc8Pze31GY3xwAwA0qhXb	JP0404-PCSG90116_00-DISGAEA4R0000000	2019-10-30 12:10:54	魔界戦記ディスガイア４ Return 体験版	2038417280	ad9802c0b7911e8b67b76c77228618e22662e2977d0be9e43ebaac4ab5462850	3.01	1
PCSG90118	JP	Hatsune Miku: Project DIVA F 2nd (DEMO)	http://ares.dl.playstation.net/cdn/JP0177/PCSG90118_00/ahraxkgBGAESykxaMpGJfyJGtWcewBzhfZKLYkzqNGXGJnnYuKgfreEUrTtqKwzHXuDFSesdLGBkxndfPjoExazJrcqOnvDnvkWhJ.pkg	KO5ifR1dg/J5YXyvAANDc3OwLZYGhoYWIPsDvFzcjFxcff2NLY0DggKC8Pkv6sofC6ODnbde6M7ek6/FqzEa44MbAACfRhTT	JP0177-PCSG90118_00-PJDF2DEMO393PRPR	2018-08-06 23:24:58	初音ミク -Project DIVA- F 2nd 体験版	248388560	ccec6b67d9959ac26fd61438f04fac06fcf5f4e6d4a6c20a162ce5689ab91e2f	3.01	1
PCSG90120	JP	The Legend of Heroes: Trails of Cold Steel (DEMO)	http://ares.dl.playstation.net/cdn/JP0425/PCSG90120_00/fzwlSfHVdGUxEonFhQdiOhycMOUWrHibMzNPLjodWZGnpSSQKylWiRIVrEBayJCTyrYgEfZCRsOwhMduzHMXkttUtaRJlhASQjUPs.pkg	KO5ifR1dg/J5YXyvAAMTI1OwLZYGhkZg+11dgl39/Py9PYNdvT2DfILx+S+khV+PKylku4Dm2vt3RaZsHY3xwQ0A0kkTwAAA	JP0425-PCSG90120_00-EDSENNOKISEKIRLS	2018-05-20 09:25:52	英雄伝説 閃の軌跡 無料版	840443200	127410d95cf5fddcb23832ac5259d186f19ca88e7985a56aa1eeb338a0665150	3.01	1
PCSG90124	JP	Toukiden: Kiwami (DEMO)	http://ares.dl.playstation.net/cdn/JP0106/PCSG90124_00/TQhRGiezBvklbNCKUrtvRkGnczIQNXaEoOtGaROtafjzXxwtavXRUhwnqfbQsQqRLqLWIiuekIuDqOaJEiGyUylyYZvdisKvMveXh.pkg	KO5ifR1dg/J5YXyvAANDAzOwLZYGhkYmIPsDvN1D/EO9PV1c/Vxcff0N8PlPLOzWbiF5YcYNNW/m3Ktf3jMa44MbAAA7RRSc	JP0106-PCSG90124_00-PKGTOUKIDENDEMO0	2018-08-06 23:25:18	討鬼伝 極 体験版	1635889712	397d98d946cd4c8e67d53c5e10dbba456ffe996429f791fbfeb9b811a769ad42	3.15	1
PCSG90130	JP	Phantasy Star Nova Battle (DEMO)	http://ares.dl.playstation.net/cdn/JP0177/PCSG90130_00/SiebZOSsVehJQuaQeGmiTHfzKUZngPDuufBGrRytQFkzrEwLbQOJJMpPHzXBlHDpZQoiWPnIaOeWqaHSAsWKGCitvpUFEmJSyVQvs.pkg	KO5ifR1dg/J5YXyvAANDc3OwLZYGhsZg+/38wxxDgjwdfZwcQ0J8XA3w+a8w9YfcocJN8fVsj5bZW8Qajsb44AYA4A0UWwAA	JP0177-PCSG90130_00-NOVATRIALBATTLE0	2018-05-20 09:25:52	ファンタシースター ノヴァ バトル体験版	1237639552	484eb971bf1d5d62a297f05af67b90ab19dac2b8be8f2df0dae01bcea4ad8136	3.15	1
PCSG90131	JP	Phantasy Star Nova (DEMO)	http://ares.dl.playstation.net/cdn/JP0177/PCSG90131_00/cZAolFJjcwDPpEvLGCcbLzKdyvBMoEjGGxZUiSOBxWKKpyiuAphzQPISPPmnXyErqASWojdaKIjOWWaciwdvtCzQzApBbNwgwfpRv.pkg	KO5ifR1dg/J5YXyvAANDc3OwLZYGhsaGIPv9/MMcQ4I8HX1cfSKDQ9yN8fnvfaLrxVMlf/bOU+3brtNcdnE0xgc3AACSQhaU	JP0177-PCSG90131_00-NOVATRIALELYSTG3	2019-10-30 12:10:54	ファンタシースター ノヴァ 序盤体験版	1901099616	517a4c05ba01d949ecc6e6ce5368ae9fc5ad6048cdde94d104d6c9f153c99952	3.3	1
PCSG90137	JP	Lost Dimension (DEMO)	http://ares.dl.playstation.net/cdn/JP0536/PCSG90137_00/LrYWzTplyhmrZMRulWxvFKEiJNleVCQiCwBhevuDJGGvNXlbVTPNsaNhDyCOqgBlIvQwbkOuzAeKuhBSRLJjviBUCdugviiyqwnNW.pkg	KO5ifR1dg/J5YXyvAANTYzOwLZYGhsbmIPt9/INDXDx9Xf2CPYHOCPLE578ZWnGZbjEO574wM4j0M+5ZNBrjgxsAAIw6E4wA	JP0536-PCSG90137_00-LOSTDIMENSIONTRI	2018-05-20 09:25:52		888337920	62092e7e9651a5f35853d20df6c26c5bb5d5c0e95da71140cbffb95e8b9e5d5d	3.15	1
PCSG90141	JP	Dungeon Travelers 2: The Royal Library & The Monster Seal (DEMO)	http://zeus.dl.playstation.net/cdn/JP0761/PCSG90141_00/QgONuBKbeSyebUaHAXeigjzNnlVlVzgrAgYKxAHvtjHxlcAoKrkMTTOdPIHGQFkCpPDfikyDciytWCjhKHJUQLjNypVBMUhQbHzQD.pkg	KO5ifR1dQ+d7BRiYm4FNdbc0MDQxBNnvEmIUFhLk6egT5hoU7Onvh89/Oy876C9x5HGZeDM68VOk8LrRGB/cAAA/2RSX	JP0761-PCSG90141_00-DT2VTRIALVERSION	2018-05-20 09:25:52	体験版ダンジョントラベラーズ２ 王立図書館とマモノの封印	382279072	ffa1fc14ca312bceec7e123b89e168a754407c85596b0920a4fc7fcc47015305	3.15	1
PCSG90151	JP	The Legend of Heroes: Trails of Cold Steel II (DEMO)	http://ares.dl.playstation.net/cdn/JP0425/PCSG90151_00/JxozqqzPlvApYFoPbokErsIoZxcQREmfhxWPLqirYcFLsGPxjRnmPfwbwGEdaDHjLcFLAdyftMShwPxDbDlzfDeqwGprBKvtMQClj.pkg	KO5ifR1dg/J5YXyvAAMTI1OwLZYGhqaGIPtdXYJd/fz8vT2DXb09jfxc8Pnv2p+/mYelJXfP2CZT+uKvyoTRGB/cAABNWRZu	JP0425-PCSG90151_00-EDSENNOKISEKI2ND	2018-08-02 15:03:05	英雄伝説 閃の軌跡Ⅱ 無料版	941606656	661b491907c40fa4914a8152016f201339ecb6d057020538637fcc6fff17fc6b	3.15	1
PCSG90153	JP	Samurai Warriors Chronicles 3 (DEMO)	http://ares.dl.playstation.net/cdn/JP0106/PCSG90153_00/kGYfGgwxsSjzLMbVhxbAwqpctShfQdjmxlyXJFEFAIyLIHhnUyGVJbYmqPtmHSTzfXETWkBYTvYNpsyJexxCNhigvLUZwMAKoTjtr.pkg	KO5ifR1dg/J5YXyvAANDAzOwLZYGhqbGYPsDAkKCPB19YJbi858wq+N/zfu3XvDKHQjfUdnmPRrjgxsAALD0E70A	JP0106-PCSG90153_00-APPTRIAL00000000	2018-05-20 09:25:52	戦国無双 Chronicle ３ 体験版	503160352	0534a6b78366acb1780ad9af666c606151ccef6e51418a55574c9a05b638114c	3.15	1
PCSG90157	JP	Gundam Breaker 2 (DEMO)	http://zeus.dl.playstation.net/cdn/JP0700/PCSG90157_00/YVKbiZCgWFoviNdcKKFcjIRHgTBfXYYtaMqmfsBNJrGoHcwERxbAonEFciOnExAgWxldJpXkkBnsmnEFHfOmcOFUbBzsZCJEMcOKR.pkg	KO5ifR1dQ+d7BYBcArbF0sDQ1Bxkv3uon4ujr1OQq6O3a5BRmC8+/+l++x+yX4bn2Paur3xL5136NhrjgxsAAEW0FnIA	JP0700-PCSG90157_00-GUNDAMBREAKER2VM	2019-10-30 12:10:54	ガンダムブレイカー２ お試し共闘バージョン	1655653424	137362c4b922e4090219dafff117ffc137636f1d91f05b180821045d961c470d	3.35	1
PCSG90159	JP	Harvest OverRay (DEMO)	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90159_00/JP0741-PCSG90159_00-HORVITATRIAL0102_bg_1_ad0c813eb28c3d20ad6e47594f0e81a90326fc64.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MDS1BNnv4R8U5hniGBLk6ehjYGhghM9/P7SS1e4nViz15NpWkuJ8zHA0xgc3AAAvkRP5	JP0741-PCSG90159_00-HORVITATRIAL0102	2018-08-02 15:03:05	ハーヴェストオーバーレイ体験版	712469472	47e9401b105ee53f7c44cd24079a00a133007a948cbccb17739cdc4f068c51d4	3.5	1
PCSG90160	JP	Irotoridori no Sekai: WORLD'S END-RE:BIRTH- (DEMO)	http://ares.dl.playstation.net/cdn/JP0746/PCSG90160_00/NoZqVzvIArXFsrEMKpzvTqlOeVMiPUZQXDjMYJpQNphrxtfJXjszoIhJorUPzamKlYqqnrRdzpvuJuOadoDFUgxHDXLWqGWvuRDkt.pkg	KO5ifR1dg/J5YXyvAANzEzOwLZYGhmZg+0OCPB19EHYa4PPf2ljtY3uXnNz/wvgC/+aI3Z9HY3xwAwDPnxWl	JP0746-PCSG90160_00-TRIAL00000000000	2019-10-30 12:10:54	いろとりどりのセカイ WORLD'S END -RE:BIRTH- 体験版	664788832	a80677772bb77000e5b6ecc165202b267bef37b183d0663f4ed236487c1e5d5e	3.35	1
PCSG90161	JP	God Eater 2: Rage Burst (DEMO)	http://zeus.dl.playstation.net/cdn/JP0700/PCSG90161_00/JP0700-PCSG90161_00-VITAGE2RBDEMO000_bg_1_8ce45d5c5df2576866c18f7c25d968b7ffc502c6.pkg	KO5ifR1dg/J5YXyvAJBLwLZYGhiaGYLsD/MMcXR3NQpycnH19QeZgQfk1U8uaPJXiD6gEaPmezEzaTTGBzcAAPn0E0MA	JP0700-PCSG90161_00-VITAGE2RBDEMO000	2019-10-30 12:10:53	GOD EATER 2 RAGE BURST 無料体験版	2103674096	df4c117c8386586077875889a97e8d46a2517912f956e59c9484e97560672102	3.35	1
PCSG90162	JP	魔法科高校の劣等生 Out of Order (DEMO)	http://ares.dl.playstation.net/cdn/JP0700/PCSG90162_00/EkTrHnxFghleBuczGKxrucpQWvtRlGAJubIhcRTVzIknNkmUorlZvIFQWKDUFvPiihbcVxKjQlBUOKQTTeVvYwIIzZrFZsUUxszRB.pkg	KO5ifR1dg/J5YXyvAJBLwLZYGhiaGYHs9/T18Pf3DwnydPQBW4rPf8+4t91b77/sOZ/VDa4pp7O4R2N8cAMAdoUUvwAA	JP0700-PCSG90162_00-IMHOOOTRIAL00000	2018-08-21 12:42:36	魔法科高校の劣等生 Out of Order 体験版	600269264	964f247b99479dedaa5a3d8dc4f4d5110a0dea217bf81e49c411825776d6f9f7	3.35	1
PCSG90165	JP	To Heart 2: Dungeon Travelers (DEMO)	http://zeus.dl.playstation.net/cdn/JP0761/PCSG90165_00/JP0761-PCSG90165_00-TH2DUNTRAVTRIAL0_bg_1_67346096f4ace6e72e24cdc00860bd352c483903.pkg	KO5ifR1dQ+d7BRiYm4FNdbc0MDQzBdkf4mHkEuoXEuQYFhLk6ehjgM9/q17zTbGw/FMpVSds+j2jtGI0xgc3AADiaRRg	JP0761-PCSG90165_00-TH2DUNTRAVTRIAL0	2021-06-19 22:59:38	【体験版】ＴｏＨｅａｒｔ２ ダンジョントラベラーズ	344504704	3b782394af88fd0c657bc33c4382681ca0444944e067c8622e6ed6dd9bfac685	3.36	1
PCSG90166	JP	Legend of Heroes Sky's Trail FC Evolution (DEMO)	http://zeus.dl.playstation.net/cdn/JP0117/PCSG90166_00/JP0117-PCSG90166_00-FCEVODEMO0000000_bg_1_4051cab7e8a92e0d92343f92a2485543bf9bd452.pkg	KO5ifR1dg/J5YXyvAANDQ3OwLZYGhmZmIPvdnF3D/F1cff2hluLzn4bw9Bf6UnXdfjHzOg0exxmMxvjgBgBQGhLm	JP0117-PCSG90166_00-FCEVODEMO0000000	2018-05-20 09:25:52	英雄伝説 空の軌跡ＦＣ Evolution 体験版	1222801616	bbc2119b5fc41d7500e8bf4801b8d107a673c6f75e0b1ff295b2398c9120d2cb	3.36	1
PCSG90177	JP	htoL#NiQ (DEMO)	http://zeus.dl.playstation.net/cdn/JP0404/PCSG90177_00/JP0404-PCSG90177_00-HOTARUTRIAL00000_bg_1_27e27bbb4bca060e0a585a398c0eec382cf4fa35.pkg	KO5ifR1dg/J5YXyvAKDNJmBbLA0Mzc1B9nv4hzgGhYYEeTr6gC3F57+atlrtS0npe1ecjnS7ovS4fTTGBzcAADKXFTQA	JP0404-PCSG90177_00-HOTARUTRIAL00000	2018-05-20 09:25:52	htoL#NiQ －ホタルノニッキ－ 体験版	184593776	f65ab0d5619a06a4bba7f6e67e706128a79fbfabf376865557b772e1e5a648a5	3.5	1
PCSG90180	JP	Ao no Kanata no Four Rhythm (DEMO)	http://zeus.dl.playstation.net/cdn/JP0549/PCSG90180_00/JP0549-PCSG90180_00-0001000100010001_bg_2_318fbe1b1f86d4eddec309be546e37b16b3e273e.pkg	KO5ifR1dQ+d7BRiYmliCbbE0MLQA2w+yBxnj859814y6HdbPI/5w3+s75hqUOBrjgxsAAFsiE6AA	JP0549-PCSG90180_00-0001000100010001	2018-08-02 15:03:05	蒼の彼方のフォーリズム 体験版	916356240	8a62a45633c40b35397441619308cf8b6c8c5e9e977d37573c3923a5a27e8652	3.55	1
PCSG90182	JP	Aegis of Earth (DEMO)	http://zeus.dl.playstation.net/cdn/JP0048/PCSG90182_00/JP0048-PCSG90182_00-ACQUIRESTIIM0001_bg_2_da6622d98d75c2bdcdcb0b109425e9aa2e29e140.pkg	KO5ifR1dg/J5YXyvAKDVFmBbLA0MLYzA9jsHhnoGuQaHeHr6guzE57+FVoapb56dro2bxaOd3rohdzTGBzcAADE8FJUA	JP0048-PCSG90182_00-ACQUIRESTIIM0001	2019-10-30 12:10:54	絶対迎撃ウォーズ 迎撃戦体験版	418644672	e9ae822396c8eade63f68eb591646b18eaaf3ec47b0c3ba6e55c40a02036806a	3.5	1
PCSG90184	JP	The Legend of Heroes Sora No Kiseki SC Evolution Trial Version (DEMO)	http://zeus.dl.playstation.net/cdn/JP0117/PCSG90184_00/JP0117-PCSG90184_00-SCEVODEMO0000000_bg_2_43e2048ed20a783b8df97cf136878a5fa110c31e.pkg	KO5ifR1dg/J5YXyvAANDQ3OwLZYGhhYmIPuDnV3D/F1cff2hluLzX1bwveyZgk9WvY5KMo4+Ey4yGuODGwAAYPgUHwAA	JP0117-PCSG90184_00-SCEVODEMO0000000	2019-10-30 12:10:54	英雄伝説 空の軌跡 SC Evolution 体験版	1128338528	e15591a42295f9d87b6a172ae58671019b4df5131d15a3bd76b704ec646953f9	3.52	1
PCSG90185	JP	Love Revenge (DEMO)	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90185_00/JP0741-PCSG90185_00-LOVEREVENGEVTTRI_bg_1_6dd374b86c86a1bd6a9e7732f3bc7dd679fcace5.pkg	KO5ifR1dg/J5YXyvAANzE7Cp7pYGhhamIPt9/MNcg1zDXP3cXcNCQoI88flvvq7ejbft3Q/mXPgccX/RL4fRGB/cAAAbUReC	JP0741-PCSG90185_00-LOVEREVENGEVTTRI	2018-05-20 09:25:52	恋愛（ラブ）リベンジ 体験版	255307648	07e800f09053e325baaee8a9b01a3fde23f55fb62b5b0fc706ef95bba274a2db	3.52	1
PCSG90186	JP	Fushigi no Gensoukyou: The Tower of Desire (DEMO)	http://zeus.dl.playstation.net/cdn/JP0704/PCSG90186_00/JP0704-PCSG90186_00-0000000000000001_bg_2_5602d5d8f3f72fa7f24742faf59003eb2160c523.pkg	KO5ifR1dQ+d7BQBdYgK2xdLA0MIMZL8BKjDE579Ek5dlaxc4VazNO1gq0bdHfTTGBzcAANW5E08A	JP0704-PCSG90186_00-0000000000000001	2018-08-21 11:29:55	不思議の幻想郷-THE TOWER OF DESIRE-特別体験版	634944416	70479cc4e077529e314e1039cbe2742ef73c23d8c7d85990d7aed8cbd2fe2d85	3.5	1
PCSG90187	JP	Ray Gigant (DEMO)	http://zeus.dl.playstation.net/cdn/JP0700/PCSG90187_00/JP0700-PCSG90187_00-RAYGIGANTTRIAL00_bg_1_e6d5845873c929c97c29f22d844b0600edd3d48f.pkg	KO5ifR1dg/J5YXyvAJBLwLZYGhhamIPsD3KMdPd0d/QLCQnydPQBmoEHPO6497E6ZKu8q+3yuwfOGx8bjfHBDQBKIxZu	JP0700-PCSG90187_00-RAYGIGANTTRIAL00	2018-05-20 09:25:52	レイギガント 体験版	504649856	0bf67ef7796b577d6903f41acb1d52c624e8fdc4c69e777fd74c549ea36efb89	3.52	1
PCSG90188	JP	Kiss Ato (DEMO)	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90188_00/JP0741-PCSG90188_00-KISSATOVITATR101_bg_1_adad2e4753a141615a931c1b0e8725b3773c75c3.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MLSwANnv7Rkc7BjiH+YZ4hgSZGhgiM9/lzxV4yIrf7plvbI5evz6vzmjMT64AQD01hZC	JP0741-PCSG90188_00-KISSATOVITATR101	2018-08-02 15:03:05	キスアト体験版	438449168	80a2fed8519318f040f6953a48485f0fd59cc7da0f5039170e4bec531b8b3004	3.52	1
PCSG90189	JP	World Trigger: Borderless Mission (DEMO)	http://zeus.dl.playstation.net/cdn/JP0700/PCSG90189_00/JP0700-PCSG90189_00-WTBMTRIAL0000000_bg_1_4f86511c08d8089b52dfa788f865ee3136fb6a1f.pkg	KO5ifR1dg/J5YXyvAJBLwLZYGhhaWILsDw9x8g0J8nT0gVqKz39mb1admWY3f0vF47TkOdcuTB2N8cENAOtoFkMA	JP0700-PCSG90189_00-WTBMTRIAL0000000	2018-08-21 12:42:38	ワールドトリガー ボーダレスミッション 体験版	409587376	9a3b87edcc73c6bbc184c8d81be90f49ec46ae538fd2a5c60056efcf9b6b51c2	3.52	1
PCSG90193	JP	God Eater Resurrection Early Trial Edition (DEMO)	http://zeus.dl.playstation.net/cdn/JP0700/PCSG90193_00/JP0700-PCSG90193_00-GERTRIALEDITI0N0_bg_1_4c9a354c9bc85dcb5d9a7079c852f36e6c50b6ba.pkg	KO5ifR1dg/J5YXyvAJBLwLZYGhhaGoPsd3cNCgnydPRxdfEM8TTwM8DnP/XDX8wmlOydO+O9/Mde3QfqozE+uAEAI6kVvwAA	JP0700-PCSG90193_00-GERTRIALEDITI0N0	2018-05-20 09:25:52	GOD EATER RESURRECTION 体験版	2430550192	2873015c9a2e5e49409d4bb89a719e3097e63dd3d582fca20a2d4e9201f221c7	3.52	1
PCSG90194	JP	Net High Trial (DEMO)	http://zeus.dl.playstation.net/cdn/JP0507/PCSG90194_00/JP0507-PCSG90194_00-ITHTRIALVER00000_bg_1_a8c89bef6f907d1f3649db2df6d8e64e0867bef2.pkg	KO5ifR1dQ+d7BQAtNQfbYmlgaGkCst8zxCMkyNPRJ8w1CGwpPv9tjHvg3JW+vKupfp3jbUu+W6MxPrgBAM8DFPcA	JP0507-PCSG90194_00-ITHTRIALVER00000	2018-09-05 21:34:22	ネットハイ 体験版	859824832	ea21c5843437bf9fc0b27c399fa5c5adea3a1484220f27fbd7cff19a6bee0f51	3.55	1
PCSG90196	JP	Miracle Girls Festival (DEMO)	http://zeus.dl.playstation.net/cdn/JP0177/PCSG90196_00/JP0177-PCSG90196_00-MGFDEMO000000000_bg_1_78c92eb72a9ef74402f11a961dd7d8604d15797b.pkg	KO5ifR1dQ+d7BRgYmpuDbbE0MLQ0A9nv6+7m4urrD7cUn//eFDpvWOHjKP/2y/XH+3mf/ByN8cENAImTFhUA	JP0177-PCSG90196_00-MGFDEMO000000000	2018-08-21 12:42:38	ミラクルガールズフェスティバル 体験版	298012416	33db50dbc540a3cd1413667c459ee1cce9f4947e664801f7728e9e106743c162	3.55	1
PCSG90198	JP	Tokyo Xanadu (DEMO)	http://zeus.dl.playstation.net/cdn/JP0425/PCSG90198_00/JP0425-PCSG90198_00-TOKYOXANADUNPDRM_bg_1_da12c606ce229f16e1652148e6e8acd016c257ad.pkg	KO5ifR1dg/J5YXyvAAMTI1OwLZYGhpYWIPtD/L0j/SMc/RxdQv0CXIJ88flPWfSyg5m686nt+ybz6isffToa44MbAACFFxQl	JP0425-PCSG90198_00-TOKYOXANADUNPDRM	2018-08-02 15:03:05	東亰ザナドゥ TGS体験版	223271008	662a549c9c9fa29035457c574d7ec2d7e7a0c4e361c911d4994da92b9db1a8d0	3.55	1
